4 30 3.09292e-08

5 -40 6.21661e-08
5 -39 1.24332e-07
5 -38 4.97329e-07
5 -37 9.63575e-07
5 -36 1.30549e-06
5 -35 2.54881e-06
5 -34 3.88538e-06
5 -33 6.86936e-06
5 -32 1.11899e-05
5 -31 1.76552e-05
5 -30 2.90937e-05
5 -29 4.77436e-05
5 -28 7.80185e-05
5 -27 0.000114417
5 -26 0.000169061
5 -25 0.000250592
5 -24 0.000360315
5 -23 0.000513088
5 -22 0.000717677
5 -21 0.000994596
5 -20 0.00136744
5 -19 0.00184568
5 -18 0.00249367
5 -17 0.00331551
5 -16 0.00440006
5 -15 0.00575288
5 -14 0.00743899
5 -13 0.00958835
5 -12 0.0122532
5 -11 0.0153745
5 -10 0.0190431
5 -9 0.0233795
5 -8 0.02811
5 -7 0.0331475
5 -6 0.0385609
5 -5 0.0438839
5 -4 0.0488503
5 -3 0.0530865
5 -2 0.0564053
5 -1 0.0584677
5 0 0.0591549
5 1 0.0584354
5 2 0.0563928
5 3 0.0531331
5 4 0.048901
5 5 0.0439603
5 6 0.0386533
5 7 0.0333442
5 8 0.0282267
5 9 0.0234225
5 10 0.0191321
5 11 0.0154064
5 12 0.0122286
5 13 0.00960187
5 14 0.00744427
5 15 0.00572892
5 16 0.00437106
5 17 0.00330071
5 18 0.00249563
5 19 0.00183514
5 20 0.00137375
5 21 0.00100939
5 22 0.000726753
5 23 0.000518217
5 24 0.000362584
5 25 0.000255347
5 26 0.00017593
5 27 0.000120074
5 28 7.64333e-05
5 29 4.97329e-05
5 30 2.94667e-05
5 31 1.86498e-05
5 32 1.11899e-05
5 33 7.92618e-06
5 34 4.75571e-06
5 35 2.98397e-06
5 36 1.49199e-06
5 37 7.77077e-07
5 38 4.97329e-07
5 39 2.17581e-07
5 40 1.86498e-07
5 41 9.32492e-08
5 42 0
5 43 6.21661e-08

6 -61 3.13953e-08
6 -60 0
6 -59 6.27907e-08
6 -58 6.27907e-08
6 -57 1.56977e-07
6 -56 2.19767e-07
6 -55 3.45349e-07
6 -54 5.96511e-07
6 -53 2.19767e-07
6 -52 6.27907e-07
6 -51 9.10465e-07
6 -50 8.47674e-07
6 -49 7.22093e-07
6 -48 1.06744e-06
6 -47 1.91512e-06
6 -46 3.32791e-06
6 -45 5.11744e-06
6 -44 8.19418e-06
6 -43 1.11767e-05
6 -42 1.5007e-05
6 -41 2.25732e-05
6 -40 3.18035e-05
6 -39 4.15674e-05
6 -38 6.0907e-05
6 -37 8.24756e-05
6 -36 0.000109727
6 -35 0.000150133
6 -34 0.000196566
6 -33 0.000264443
6 -32 0.000345474
6 -31 0.000441042
6 -30 0.000577046
6 -29 0.000725829
6 -28 0.000914452
6 -27 0.00114898
6 -26 0.00142287
6 -25 0.00173422
6 -24 0.00208085
6 -23 0.002498
6 -22 0.00298727
6 -21 0.00354582
6 -20 0.00422051
6 -19 0.00497867
6 -18 0.00589479
6 -17 0.00700791
6 -16 0.00832199
6 -15 0.00982712
6 -14 0.0116056
6 -13 0.0136959
6 -12 0.0160778
6 -11 0.0187544
6 -10 0.0216786
6 -9 0.0249213
6 -8 0.0282371
6 -7 0.031676
6 -6 0.0350867
6 -5 0.0382978
6 -4 0.0412261
6 -3 0.0437158
6 -2 0.0454929
6 -1 0.0466532
6 0 0.0470097
6 1 0.0466366
6 2 0.0454801
6 3 0.0435266
6 4 0.0411459
6 5 0.0382752
6 6 0.035038
6 7 0.0316549
6 8 0.028249
6 9 0.0248937
6 10 0.0216394
6 11 0.0187298
6 12 0.0160179
6 13 0.0136568
6 14 0.01156
6 15 0.00980605
6 16 0.00827314
6 17 0.00699196
6 18 0.00593432
6 19 0.00501101
6 20 0.0042023
6 21 0.00354884
6 22 0.00300042
6 23 0.0025137
6 24 0.0020984
6 25 0.00171412
6 26 0.0014046
6 27 0.001155
6 28 0.00092431
6 29 0.000724887
6 30 0.000581599
6 31 0.000454228
6 32 0.000351691
6 33 0.000268462
6 34 0.000195091
6 35 0.000145926
6 36 0.000106085
6 37 8.06232e-05
6 38 5.97767e-05
6 39 4.16616e-05
6 40 2.81616e-05
6 41 1.95907e-05
6 42 1.54465e-05
6 43 9.98372e-06
6 44 7.12674e-06
6 45 4.99186e-06
6 46 3.04535e-06
6 47 2.51163e-06
6 48 1.56977e-06
6 49 1.41279e-06
6 50 6.59302e-07
6 51 4.7093e-07
6 52 3.76744e-07
6 53 6.27907e-08
6 54 1.25581e-07
6 55 3.13953e-08

7 -78 3.20391e-08
7 -77 0
7 -76 3.20391e-08
7 -75 3.20391e-08
7 -74 9.61173e-08
7 -73 9.61173e-08
7 -72 2.24274e-07
7 -71 4.48547e-07
7 -70 6.40782e-07
7 -69 4.16508e-07
7 -68 5.44665e-07
7 -67 9.93212e-07
7 -66 1.12137e-06
7 -65 1.73011e-06
7 -64 2.69128e-06
7 -63 3.10779e-06
7 -62 4.00489e-06
7 -61 5.44665e-06
7 -60 6.50394e-06
7 -59 8.49036e-06
7 -58 1.01564e-05
7 -57 1.15661e-05
7 -56 1.32962e-05
7 -55 1.83904e-05
7 -54 2.24594e-05
7 -53 2.89313e-05
7 -52 3.57877e-05
7 -51 4.44703e-05
7 -50 5.55558e-05
7 -49 6.76025e-05
7 -48 8.359e-05
7 -47 0.000102237
7 -46 0.000125753
7 -45 0.000153531
7 -44 0.000185506
7 -43 0.000217866
7 -42 0.000266661
7 -41 0.00031991
7 -40 0.000389628
7 -39 0.000462965
7 -38 0.000555045
7 -37 0.000662537
7 -36 0.000780088
7 -35 0.00093708
7 -34 0.0011033
7 -33 0.00129739
7 -32 0.0015315
7 -31 0.00176641
7 -30 0.00204659
7 -29 0.0023649
7 -28 0.00271471
7 -27 0.00307627
7 -26 0.0035236
7 -25 0.00399886
7 -24 0.00451527
7 -23 0.00506993
7 -22 0.00578623
7 -21 0.0064933
7 -20 0.00733497
7 -19 0.00824946
7 -18 0.00926177
7 -17 0.0104648
7 -16 0.0117797
7 -15 0.0133276
7 -14 0.0149542
7 -13 0.0167522
7 -12 0.0186318
7 -11 0.0206235
7 -10 0.0226562
7 -9 0.0247261
7 -8 0.0266335
7 -7 0.0284666
7 -6 0.0301533
7 -5 0.0316344
7 -4 0.0328179
7 -3 0.0337088
7 -2 0.0344358
7 -1 0.034822
7 0 0.0349921
7 1 0.0348993
7 2 0.0345292
7 3 0.033828
7 4 0.0328775
7 5 0.0316497
7 6 0.0302441
7 7 0.0284909
7 8 0.0266619
7 9 0.0247727
7 10 0.0226733
7 11 0.0206208
7 12 0.0186076
7 13 0.0167465
7 14 0.0149335
7 15 0.0132984
7 16 0.0117571
7 17 0.0104765
7 18 0.00928538
7 19 0.00818897
7 20 0.00723504
7 21 0.00644338
7 22 0.00573128
7 23 0.00507999
7 24 0.00450181
7 25 0.00398983
7 26 0.00352693
7 27 0.00309741
7 28 0.00271035
7 29 0.00238143
7 30 0.00204999
7 31 0.00179249
7 32 0.00153346
7 33 0.00131578
7 34 0.00112102
7 35 0.000951369
7 36 0.000799632
7 37 0.00067484
7 38 0.000567541
7 39 0.000472449
7 40 0.000392703
7 41 0.000323339
7 42 0.000270506
7 43 0.000228791
7 44 0.000186564
7 45 0.000155005
7 46 0.000126811
7 47 0.000102365
7 48 7.92007e-05
7 49 6.38539e-05
7 50 5.48189e-05
7 51 4.15868e-05
7 52 3.31284e-05
7 53 2.58556e-05
7 54 2.16905e-05
7 55 1.57312e-05
7 56 1.09574e-05
7 57 9.54765e-06
7 58 8.49036e-06
7 59 7.14472e-06
7 60 4.77383e-06
7 61 3.97285e-06
7 62 3.58838e-06
7 63 2.2107e-06
7 64 1.98642e-06
7 65 1.66603e-06
7 66 1.08933e-06
7 67 1.08933e-06
7 68 4.48547e-07
7 69 3.84469e-07
7 70 1.92235e-07
7 71 4.48547e-07
7 72 2.24274e-07
7 73 1.60196e-07
7 74 3.20391e-08
7 75 6.40782e-08
7 76 0
7 77 9.61173e-08

